,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
864,1,5,105,120,72,264.8,0.8,424.3809524,6.314285714,10.75,-0.5,66.13564732,-0.37549516,0.0,0
865,0,5,201,65,76,102.7,5.7,92.54444444,475.1222222,-14.0,1.5,-12.62566378,-0.01732396,0.0,0
866,1,5,106,74,76,18.8,0.7,318.4952381,7.4,6.75,1.0,-12.58432854,0.12350547,0.0,0
867,1,1,201,147,69,260.8,20.7,484.2666667,47.83333333,-8.25,2.25,-7.4967256,0.20241616,0.0,0
868,1,4,125,177,71,190.2,19.3,1350.828571,528.352381,-14.75,0.5,-4.6513655,-0.00014977,0.0,0
869,1,1,113,288,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6760672,-2.74039075,0.0,0
870,1,2,108,148,72,523.5,1.3,2095.457143,10.25714286,-27.5,-0.5,-7.6386846,-0.10982052,0.0,0
871,1,3,106,125,38,21.8,4.3,572.352381,14.11428571,4.25,-3.25,0.2205672,0.13255853,0.0,0
872,1,4,106,182,72,149.8,9.7,2247.380952,134.4571429,-12.0,4.0,-8.4533035,-0.18871925,0.0,0
873,1,4,134,98,79,146.5,7.7,461.9714286,450.1238095,-25.0,6.0,-12.8242473,4.53791305,0.0,0
874,1,6,110,136,74,201.5,8.0,201.5,8.0,-2.5,0.0,88.19328227,0.64559053,0.0,0
875,1,4,108,44,4,62.7,2.8,310.2095238,5.266666667,-13.5,-0.5,-5.31385923,0.174993977,-58.45245153,0
876,1,4,112,112,74,51.2,5.8,383.1714286,1077.028571,-3.5,1.75,-2.9047643,0.91393623,0.0,0
877,1,4,227,67,73,305.7,3.2,491.5238095,6.123809524,-37.75,2.25,-153.6109709,0.86198933,0.0,0
878,1,2,102,154,33,186.8,12.7,831.4,154.8857143,20.5,4.0,12.8169119,2.43422903,0.0,0
879,1,3,122,125,69,233.3,30.7,721.6666667,18.80952381,-10.75,1.5,-7.923942,0.22943268,0.0,0
880,1,1,106,114,16,1479.7,37.5,3431.171429,39.4,-12.75,-5.0,-1.8163041,0.21061744,0.0,0
881,1,4,133,169,73,120.8,25.3,1220.542857,49.12380952,-8.0,10.75,-0.9018897,-0.5303594,0.0,0
882,1,2,113,141,73,80.7,10.3,712.4952381,155.9238095,17.75,-5.75,7.9449218,-0.07420449,0.0,0
883,1,3,223,124,41,4.7,6.3,571.6555556,154.8444444,-4.0,-4.5,-2.3304534,-1.90204499,0.0,0
884,0,2,107,117,11,190.8,29.7,931.5238095,535.7809524,-12.0,-5.25,-2.7760416,0.00054959,0.0,0
885,0,4,111,119,69,426.3,4.7,599.0666667,7.171428571,6.75,-2.25,0.0481161,-0.81604896,0.0,0
886,1,5,108,75,71,161.8,3.7,98.71428571,9.980952381,20.75,-2.25,-14.76280603,-0.84016504,0.0,0
887,1,4,109,147,15,47.3,0.5,228.0666667,944.5238095,-3.0,0.0,0.1973152,0.03740623,0.0,1
888,0,2,219,109,57,660.2,171.0,951.2095238,409.2857143,-15.25,6.25,-8.0229041,-0.41178288,0.0,0
889,0,5,203,72,72,500.5,186.5,301.4571429,309.4095238,-20.0,12.5,22.5079804,1.51756409,0.0,0
890,1,2,217,235,41,37.7,0.7,1170.352381,383.2095238,6.0,-0.25,1.6658585,1.05e-06,0.0,0
891,1,2,209,108,71,37.8,49.8,283.7809524,245.4571429,-8.0,6.75,-4.1031281,-1.25085273,0.0,0
892,1,5,108,62,72,33.7,6.5,122.4571429,13.0,-4.0,1.25,-23.26245837,0.22371302,0.0,0
893,1,4,109,130,27,274.7,11.3,678.552381,603.2571429,-15.25,-0.5,-4.4235445,-0.54542747,0.0,1
894,0,1,115,111,80,93.7,11.5,435.6952381,11.97142857,-4.0,5.0,-4.5871384,-0.61436963,0.0,0
895,1,3,106,120,37,26.7,6.7,451.6952381,27.63809524,-1.5,-3.5,0.3113009,0.06992514,0.0,0
896,0,5,206,52,76,24.8,0.2,31.6,46.48888889,-4.5,-0.25,-10.54016891,-0.00030992,0.0,0
897,0,2,109,156,74,500.8,2.8,849.6952381,4.028571429,14.25,-3.0,5.5232473,-0.23821505,0.0,0
898,1,3,110,86,74,17.5,6.7,172.952381,2.685714286,-7.5,4.0,-3.07513786,0.00871961,0.0,0
899,1,2,107,162,29,161.7,58.3,2621.780952,31.45714286,-0.25,14.5,-0.7477541,-0.55410672,0.0,1
900,1,4,118,147,18,351.7,335.8,1164.266667,189.9238095,-7.25,-18.25,-6.8857903,-0.70734892,-56.23395412,0
901,1,3,106,117,43,78.8,8.2,712.6,8.828571429,-9.5,0.25,-1.0520137,-0.13711654,0.0,0
902,0,2,116,108,75,164.8,11.3,816.4952381,61.95238095,14.5,5.75,11.08340304,0.12104319,0.0,0
903,1,2,111,76,20,2068.2,422.2,3949.409524,303.6952381,-29.75,-34.75,-24.4463602,-3.07618494,-92.89616876,0
904,1,2,113,104,82,1017.8,20.3,871.9238095,165.9714286,42.0,-3.0,9.23325299,-0.00141367,0.0,0
905,0,2,109,96,72,452.0,0.0,498.1238095,15.0,-38.75,0.0,-14.71097,0.0,0.0,0
906,1,1,111,114,17,521.7,26.3,496.2666667,24.54444444,-42.25,-8.0,-29.5713432,0.38235184,-198.3019485,0
907,0,5,206,34,79,136.3,1.3,99.78888889,22.54444444,3.0,0.5,-1.45534399,-0.02505002,0.0,0
908,1,2,110,156,14,158.7,2.5,816.2666667,501.5238095,-24.0,-2.5,-6.2329001,0.05250617,-69.4523154,0
909,0,2,202,48,79,38.3,1.3,472.1238095,43.20952381,10.5,-2.0,8.73056207,-0.4456336,0.0,0
910,1,4,233,182,71,89.7,3.3,612.2571429,14.88571429,-6.5,3.0,30.6635612,0.37775108,0.0,0
911,1,2,207,153,23,272.0,44.3,809.6666667,38.92380952,13.75,1.75,13.9322567,1.89760095,0.0,0
912,1,4,229,236,69,790.0,4.7,907.9809524,8.20952381,25.0,1.5,149.2635454,0.0,0.0,0
913,1,3,105,120,60,588.2,269.5,788.9809524,253.552381,-20.25,31.25,-13.8538393,-3.87383147,0.0,1
914,1,5,108,71,67,46.7,12.3,53.98095238,17.92380952,1.5,-2.0,-14.83679953,0.54211243,0.0,0
915,1,3,106,106,30,8.3,2.5,937.7428571,5.123809524,5.5,2.5,1.274745,-0.06757826,0.0,0
916,1,4,227,160,69,192.5,1.3,497.3142857,5.266666667,5.0,-1.75,-68.7670927,-0.04515976,0.0,0
917,1,2,110,186,62,164.7,10.3,3334.695238,29.6952381,-9.0,-3.0,-4.4406227,0.05391687,0.0,0
918,1,1,112,138,24,282.7,14.3,2181.352381,20.20952381,11.5,7.0,2.9580481,0.48543683,0.0,0
919,0,6,201,183,32,184.7,15.3,171.8222222,69.56666667,2.25,3.0,73.0019645,-0.26309491,0.0,0
920,1,4,206,172,45,301.3,148.0,1265.552381,122.2095238,10.75,-8.75,2.9068486,-0.26005398,0.0,1
921,0,4,133,236,51,157.5,70.8,2197.52381,104.2095238,17.5,-8.25,6.917663,-0.24468235,0.0,0
922,0,1,116,166,67,304.3,11.0,676.9809524,17.83809524,10.75,-3.75,1.2233033,-0.00014891,0.0,0
923,1,2,110,226,53,68.8,9.7,3031.917582,7.302197802,2.0,-4.0,3.0646258,0.15733899,0.0,0
924,1,1,215,240,58,503.2,23.3,1500.0,156.7809524,33.5,-9.5,30.8195164,-5.16879238,0.0,0
925,1,2,101,75,28,596.3,39.3,768.2666667,35.78888889,-17.0,-4.5,-6.08153244,-1.37723989,0.0,0
926,1,1,101,72,68,105.3,12.8,3853.833333,231.7333333,7.0,6.75,4.25279612,0.00763554,0.0,0
927,1,4,229,132,68,392.8,3.5,1291.457143,5.4,-35.5,-2.5,-23.6393443,0.0,0.0,0
928,0,1,103,62,74,47.7,1.7,752.0666667,39.31428571,4.0,1.5,2.31910954,0.01334567,0.0,0
929,1,5,106,73,74,34.7,1.2,848.4095238,7.6,12.75,0.25,39.10635019,-0.37339045,0.0,0
930,1,1,106,108,27,2834.8,62.0,5500.952381,493.2666667,-38.25,-1.25,0.0632866,-0.17002904,0.0,0
931,1,3,110,132,48,65.2,16.3,396.2666667,85.17142857,15.25,3.25,8.1190495,-0.07334808,0.0,0
932,1,5,108,49,76,76.0,3.7,75.63809524,6.4,-6.25,4.0,-47.98307828,0.62663952,0.0,0
933,1,3,120,106,64,25.3,2.2,346.2666667,229.0666667,5.75,-0.25,3.6877723,-0.01419576,0.0,0
934,1,4,110,51,83,41.3,1.7,397.0666667,1176.209524,-13.25,2.25,-4.39679271,-0.10428441,0.0,0
935,1,4,133,158,23,385.0,40.3,509.9714286,461.6952381,-1.25,-10.75,3.8649009,0.19534372,0.0,1
936,1,4,109,217,30,101.0,2.7,336.7142857,354.4285714,0.0,1.5,2.9067045,-0.00428133,0.0,0
937,1,5,209,27,67,40.3,1.5,254.5428571,52.06666667,-1.75,0.0,16.95024527,-0.08079195,0.0,0
938,1,5,106,64,75,115.7,8.8,568.6952381,11.31428571,-1.5,0.75,20.68670969,-0.61993466,0.0,0
939,1,1,111,163,23,984.7,16.8,489.8777778,8.9,29.0,5.5,20.9851789,-2.88256377,0.0,0
940,1,6,110,139,76,117.2,2.8,117.2,2.8,9.75,0.5,125.7028585,-0.26711123,0.0,0
941,1,4,133,157,34,294.8,49.7,1085.885714,563.8380952,-14.25,12.75,-2.1919384,-0.30129177,0.0,1
942,1,1,111,167,56,152.5,9.8,361.3333333,18.66666667,-25.0,-0.75,-15.4991524,1.70637034,-46.22068662,0
943,1,4,110,164,54,660.8,97.5,955.0666667,422.352381,18.25,-10.0,-1.478801,-0.2631585,0.0,1
944,1,2,107,146,15,19.3,2.7,1863.92381,4.4,-7.0,-1.5,-2.6431388,0.09154434,0.0,0
945,1,6,107,178,66,385.2,1.7,1235.457143,12.12380952,-25.25,1.5,38.5449979,0.64145655,-50.11075904,0
946,1,4,101,33,58,0.0,2.3,679.5111111,138.2333333,0.0,-0.75,0.06604202,-0.67841629,0.0,0
947,1,4,111,232,32,243.3,149.3,645.0952381,453.552381,24.5,9.5,10.961393,-0.66941964,0.0,0
948,1,2,108,202,63,46.8,3.8,1741.171429,16.12380952,-0.75,-3.0,-2.492996,-0.12293579,0.0,0
949,1,3,115,109,38,21.7,2.3,150.2666667,362.5238095,-4.75,-0.75,-2.2358905,-0.84555737,0.0,0
950,1,2,108,125,17,402.7,2.3,1634.952381,121.1238095,-31.0,0.75,-13.5356373,-0.01871388,-99.52674485,0
951,1,4,119,199,46,1105.8,278.5,1014.209524,517.352381,18.0,21.25,5.7719839,0.10595118,0.0,1
952,1,2,205,60,73,47.8,4.3,237.3777778,6.988888889,-3.25,1.75,-2.48859838,1.44163864,0.0,0
953,1,4,216,242,65,1493.7,11.3,1187.780952,30.31428571,63.5,-5.5,15.9760531,-3.33547205,0.0,0
954,0,3,115,113,45,940.0,40.3,625.352381,1017.409524,61.25,8.0,20.83415443,4.43779961,0.0,0
955,1,1,108,179,67,116.7,2.3,3173.314286,145.6380952,-12.75,0.5,-2.7149219,0.11397025,0.0,0
956,1,4,214,159,74,65.5,2.5,1094.92381,14.6,-15.0,1.25,-51.3561243,-0.2477473,0.0,0
957,1,5,206,86,76,176.0,3.2,155.3444444,153.7888889,-11.25,1.5,19.68574119,0.02504628,0.0,0
958,1,4,205,113,73,411.7,4.7,882.6380952,56.40952381,11.0,0.25,9.5083767,1.13431234,0.0,0
959,0,1,108,97,78,62.7,1.3,814.952381,3.4,7.25,2.0,1.88464604,0.11366424,0.0,0
960,1,4,222,146,76,517.2,36.7,697.3809524,72.4952381,-12.75,7.75,-38.4347574,5.02684089,0.0,0
961,1,6,106,125,76,18.8,2.8,1210.455556,5.288888889,-0.75,3.0,-23.9450571,1.590003,0.0,0
962,1,1,113,165,14,700.3,4.5,1787.552381,392.0952381,-29.5,0.0,-18.3425241,0.17632475,-216.1797483,1
963,1,4,111,147,13,1298.7,374.2,1298.209524,477.7809524,-27.75,-22.75,-2.0402168,0.92465469,0.0,1
964,1,4,224,154,69,12.5,1.7,707.7428571,12.97142857,-3.75,0.25,113.2669521,0.45779683,0.0,0
965,1,3,110,104,69,58.8,25.7,219.0666667,11.40952381,-7.0,6.0,-3.9184145,0.15087445,0.0,0
966,1,2,210,133,30,24.3,21.5,896.6,33.80952381,4.5,8.75,8.0786264,0.62601151,0.0,0
967,1,4,106,199,71,121.2,7.7,1763.92381,104.2666667,18.5,1.5,7.9130938,-1.18458063,0.0,0
968,1,1,108,176,37,759.5,42.3,1823.780952,70.26666667,33.75,5.5,19.7850567,0.67509593,0.0,0
969,1,1,108,169,63,262.2,6.5,2894.066667,84.71428571,-9.75,0.0,-0.915714,0.00068809,0.0,0
970,1,3,227,55,6,134.8,7.7,115.2666667,972.1714286,9.5,-2.25,-0.94514082,-0.119288213,0.0,0
971,1,4,117,184,65,249.7,3.7,642.7809524,7.238095238,-21.5,2.25,-10.2228577,0.54192526,0.0,0
972,1,2,106,112,53,71.5,11.2,1117.685714,521.1714286,7.5,-0.25,3.1625909,-0.22795054,0.0,0
973,1,4,118,147,18,351.7,335.8,1164.266667,189.9238095,-7.25,-18.25,-6.8857903,-0.70734892,-56.23395412,0
974,1,5,102,70,59,85.7,7.3,2763.171429,8.257142857,10.25,-0.5,-7.04004396,-0.29464665,0.0,0
975,1,5,108,78,62,57.7,12.3,41.42857143,19.6,7.75,-5.5,-12.73248917,-1.35933481,0.0,0
976,1,2,106,54,14,151.7,2.5,1687.352381,10.06666667,-7.25,1.25,-7.76653908,-0.16870302,0.0,0
977,1,3,207,53,71,41.5,9.3,927.8380952,505.4,5.0,1.75,3.68892212,0.64125358,0.0,0
978,1,5,108,75,71,39.3,2.7,61.55238095,15.12380952,3.0,1.5,-9.86677288,0.78537624,0.0,0
979,1,2,108,214,64,76.7,2.2,1332.314286,8.952380952,11.0,-2.25,5.6366114,0.5146089,0.0,0
980,1,5,207,121,42,157.7,73.7,665.7809524,163.4952381,12.25,-6.5,-38.6302233,-0.49097493,0.0,0
981,1,4,109,142,16,2196.2,28.7,1495.92381,1298.238095,60.25,9.0,12.9052339,-0.12970313,0.0,1
982,1,4,132,97,27,341.5,334.7,787.4952381,515.0666667,-15.0,-31.0,-5.4627649,1.90632766,0.0,0
983,1,3,108,75,61,83.2,14.0,1675.695238,71.28571429,2.75,-2.5,1.73074962,-1.11442279,0.0,0
984,1,2,112,159,59,11.7,3.7,185.4,190.7809524,1.5,0.25,0.5236028,0.46238274,0.0,0
985,1,1,205,150,40,574.7,93.3,1293.685714,117.3809524,-28.5,20.5,-13.4458811,0.35911438,-50.42205413,0
986,1,4,133,173,21,99.7,11.8,1085.952381,666.5428571,-2.25,0.75,-2.9680919,-0.1000886,0.0,1
987,0,4,111,87,75,34.5,1.0,234.9809524,17.23809524,-3.75,1.25,0.47630262,-0.47676536,0.0,0
988,1,4,104,92,10,34.3,0.5,369.9238095,1218.552381,5.5,1.25,3.16252419,-0.04075751,0.0,0
989,1,4,109,64,5,84.7,2.8,69.25714286,1363.828571,0.25,-1.75,2.69028176,0.003776314,0.0,1
990,1,3,120,94,64,24.3,2.7,416.2095238,219.2095238,-4.25,1.5,-2.4461614,0.00223911,0.0,0
991,1,2,108,113,12,176.2,0.8,889.552381,2.685714286,-2.75,-0.75,3.2239202,0.45013783,0.0,0
992,1,6,110,157,74,620.3,2.8,620.3,2.8,2.0,0.75,120.3215279,0.40675736,0.0,0
993,1,2,112,171,60,281.7,23.2,215.8095238,259.4095238,21.0,-2.25,15.7005594,-2.67640642,0.0,0
994,1,2,106,106,22,94.0,8.5,2299.12381,31.0952381,8.75,0.0,3.6336404,-0.04154013,0.0,0
995,1,6,110,106,70,866.0,4.5,866.0,4.5,-41.25,-3.75,87.63014329,-1.1992752,-45.7095105,0
996,1,4,209,183,74,577.2,6.3,2039.257143,35.17142857,-4.75,0.75,69.4481486,-0.20176108,0.0,0
997,0,4,217,129,79,226.0,1.8,487.4095238,20.45714286,25.0,-0.75,-112.5043775,-0.19004823,0.0,0
998,1,4,114,280,69,270.3,18.8,878.2333333,16.67777778,27.0,2.0,12.275212,0.82922858,0.0,0
999,0,4,109,119,72,86.3,2.2,203.6380952,7.457142857,14.25,2.75,6.5579254,-0.22004378,0.0,0
1000,1,4,206,156,67,4.5,0.5,700.4952381,6.40952381,-3.75,-1.25,-1.9632469,-6.12e-06,0.0,0
1001,1,4,126,177,12,1494.5,128.7,810.0666667,557.8380952,-17.5,-11.5,-7.2466777,-0.04688201,-106.8884961,1
1002,1,5,208,32,67,62.7,13.2,515.8380952,17.17142857,-16.0,4.75,-152.0150764,1.11166315,0.0,0
1003,1,2,118,117,71,47.3,6.2,1955.314286,476.9238095,12.0,-2.75,5.6259784,-0.74809775,0.0,0
1004,1,2,110,184,50,758.3,32.7,2653.516484,146.4010989,-57.0,2.75,-15.0113596,0.16143247,-55.24180333,1
1005,1,3,205,84,73,153.7,3.5,184.952381,41.4952381,-14.75,0.0,-13.61732482,0.0864948,0.0,0
1006,1,2,117,149,67,45.8,2.8,730.2666667,33.92380952,8.25,-0.5,6.985752,0.06622598,0.0,0
1007,1,4,209,197,72,178.3,0.7,1521.495238,625.9714286,16.75,-1.5,99.63241248,-0.77784895,0.0,0
1008,1,2,107,146,49,333.3,161.8,2150.314286,247.2666667,-1.75,8.0,-0.3729049,-0.09598545,0.0,1
1009,1,4,109,138,25,34.7,1.7,257.1238095,702.1714286,2.75,-1.0,1.4838677,0.32766259,0.0,1
1010,1,2,108,166,72,144.5,0.7,1846.552381,9.457142857,-17.5,-1.5,-9.0920661,0.47784551,0.0,0
1011,1,6,205,104,77,89.7,9.2,264.9714286,868.4095238,7.25,-4.75,99.12012502,0.13628382,0.0,0
1012,1,3,116,78,73,34.3,1.3,194.1238095,220.6,-9.5,1.75,-5.59230767,1.39830133,0.0,0
1013,1,3,108,65,57,120.7,6.8,1851.52381,68.57142857,-1.0,-1.75,-1.63323353,-0.42745161,0.0,0
1014,1,1,112,95,12,5.3,9.5,1079.6,8.352380952,-3.0,-2.5,-4.39921471,-0.0516115,0.0,0
1015,1,2,114,153,48,334.0,52.7,1327.980952,502.0666667,-8.75,6.0,0.9447153,-0.36736037,0.0,1
1016,1,1,109,91,12,60.7,3.5,344.8380952,94.4,-12.25,0.0,-5.02523256,-0.09372512,0.0,0
1017,1,3,117,120,69,72.2,0.7,205.2380952,682.1714286,12.25,-1.5,8.7993892,-0.40070681,0.0,0
1018,1,3,110,110,61,89.3,11.5,277.9809524,24.92380952,-0.5,2.5,-0.2296021,0.14498188,0.0,0
1019,0,2,107,142,11,173.5,1.3,1016.742857,869.1714286,27.5,0.5,11.8373464,-0.09133513,0.0,0
1020,1,6,110,122,74,302.7,7.2,302.7,7.2,-23.5,0.25,71.76282556,-0.65606366,0.0,0
1021,1,3,110,56,12,470.3,71.3,185.6380952,354.0285714,-38.0,-15.5,-16.54446934,-0.31884182,-77.20752359,0
1022,1,6,110,129,71,42.8,12.8,42.8,12.8,-0.75,-6.75,118.649445,-1.04258523,0.0,0
1023,1,3,215,128,69,34.2,2.3,1239.266667,27.14285714,6.0,-0.75,3.4317623,0.10180455,0.0,0
1024,1,3,127,35,78,18.8,3.5,358.4095238,99.6952381,1.75,1.25,1.43865946,1.62980514,0.0,0
1025,1,5,207,87,67,227.5,42.3,564.4952381,77.82857143,-15.0,9.25,-88.9132991,3.68881552,0.0,0
1026,0,5,101,52,69,124.8,3.2,146.4888889,15.28888889,-13.0,2.75,-52.3647138,0.0,0.0,0
1027,0,3,228,9,84,0.3,0.0,14.6952381,46.66666667,0.5,0.0,0.128465137,0.0,0.0,0
1028,1,1,109,130,69,106.7,0.8,415.4095238,30.20952381,-14.75,-0.5,-7.7293535,0.00019119,0.0,0
1029,0,2,218,106,27,244.8,11.3,777.2095238,470.5714286,33.25,7.0,15.06367931,-0.12980337,0.0,1
1030,1,4,110,156,45,981.3,164.8,1222.6,591.7428571,8.0,-25.5,-5.5830676,0.86920432,0.0,0
1031,0,4,129,92,80,122.3,1.2,399.8857143,2.6,14.5,2.25,8.89372846,0.90762169,0.0,0
1032,1,3,112,110,38,70.0,7.8,70.0,7.8,-16.25,-5.75,-9.7798303,-1.92763982,0.0,0
1033,1,3,118,71,66,73.7,119.3,416.2095238,199.2380952,-12.25,16.75,-9.72672839,1.17212706,0.0,0
1034,1,6,106,148,70,143.2,2.7,1278.766667,14.84444444,-21.5,2.25,26.6150937,1.16031521,0.0,0
1035,1,3,110,90,72,9.8,5.8,202.2095238,2.685714286,-0.75,0.75,0.49848246,-0.07640123,0.0,0
1036,0,4,228,4,83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-92.32752863,0.0,0.0,0
1037,1,1,112,98,15,680.5,23.8,1914.838095,15.12380952,-8.75,-3.25,-8.1128625,0.35410322,-53.004035,0
1038,1,1,208,142,19,299.7,4.3,501.1238095,525.2095238,-27.75,-2.0,-14.6807804,-0.91864661,-109.7195167,1
1039,1,6,110,172,59,874.0,524.3,874.0,524.3,23.75,27.0,131.9523401,1.11455193,0.0,1
1040,1,2,215,112,29,36.8,3.5,2277.822222,38.01111111,-4.5,-2.5,-3.2242136,0.14979461,0.0,0
1041,1,4,111,223,36,62.2,5.3,543.9714286,192.0,-11.0,0.75,-5.5850303,0.46219509,0.0,0
1042,1,3,112,97,53,135.0,24.3,135.0,24.3,-23.75,10.75,-14.1083291,3.09051575,0.0,0
1043,1,4,226,162,76,270.2,2.3,572.4952381,16.82857143,2.75,-0.5,155.7643984,-0.35893477,0.0,0
1044,1,1,109,113,19,86.8,6.7,795.4095238,93.28571429,2.0,4.0,0.4329923,-0.08617978,0.0,1
1045,0,1,204,11,85,24.7,0.0,963.8285714,0.238095238,-7.75,0.0,-5.17662845,0.0,0.0,0
1046,1,3,112,121,44,36.7,4.0,36.7,4.0,-3.5,-1.25,-3.2402454,0.24797838,0.0,0
1047,0,4,111,124,73,30.7,4.7,635.0285714,7.095238095,1.5,2.75,1.4699649,-0.83878438,0.0,0
1048,0,4,133,3,71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.545159752,0.0,0.0,0
1049,1,2,118,100,79,57.2,12.8,1872.209524,420.8285714,-9.75,5.75,-3.9247897,0.85999195,0.0,0
1050,0,2,107,121,12,811.8,47.3,1538.171429,368.6666667,-24.25,-8.0,-3.1203673,-0.01200944,0.0,0
1051,1,2,115,107,68,38.2,1.7,311.4285714,204.2380952,7.75,-2.25,9.07129042,-2.29610966,0.0,0
1052,1,2,111,95,63,1144.3,32.3,2322.780952,449.7809524,-8.0,3.0,-2.2853053,0.25610852,0.0,0
1053,1,3,108,81,62,89.2,13.8,1591.952381,66.92380952,7.25,-0.75,5.52977234,-0.2576778,0.0,0
1054,1,3,228,45,80,308.5,1040.7,1011.209524,493.4952381,-20.0,44.0,-8.49669951,0.98400979,0.0,1
1055,1,4,118,151,26,446.5,11.7,769.2666667,127.8380952,-2.5,6.0,-8.0167983,1.16432243,-46.55909782,0
1056,1,1,111,150,26,145.7,11.7,223.5666667,9.111111111,-9.0,1.5,-6.0700427,-0.39340214,0.0,0
1057,0,6,207,68,67,216.7,3.3,762.5714286,15.88571429,-26.0,-0.5,69.0,-0.4209896,0.0,0
1058,1,3,107,165,34,39.5,9.7,2083.980952,175.9809524,-10.0,2.75,-5.3467324,0.38576819,0.0,1
1059,1,1,115,114,70,113.3,9.5,547.0666667,121.5238095,-21.75,3.75,-11.8013868,-0.12379495,0.0,0
1060,1,2,114,131,53,324.2,61.7,1376.428571,478.6952381,-39.75,16.0,-20.1756301,4.95228751,-49.86806685,1
1061,0,5,108,29,76,48.5,5.8,55.92380952,15.12380952,-15.0,2.0,-44.60067722,0.17041707,0.0,0
1062,1,1,109,150,69,115.3,1.8,363.2666667,18.25714286,1.75,-0.75,4.1989312,0.09430603,0.0,0
1063,1,2,216,152,14,792.8,22.3,2095.495238,43.78095238,-21.75,-7.0,-4.4978719,0.02900867,-48.83403777,0
1064,1,2,112,111,54,1149.3,30.7,1422.409524,683.8285714,40.5,-6.0,12.09333397,-1.50534942,0.0,1
1065,1,4,208,116,79,45.2,6.7,1406.352381,26.85714286,11.0,-3.5,-88.9655756,-2.37115281,0.0,0
1066,1,2,106,111,29,85.7,8.5,1637.380952,39.45714286,10.25,5.0,7.5003365,0.59364968,0.0,0
1067,1,5,203,98,63,111.3,24.3,107.7809524,21.92380952,13.0,-5.75,60.57469256,-3.16191249,0.0,0
1068,1,4,109,150,15,12.5,1.7,545.1238095,994.3809524,2.5,-0.25,1.2916366,0.00027666,0.0,1
1069,1,3,229,108,51,57.3,17.3,928.5428571,314.1142857,-6.75,8.0,-2.4308122,3.48920007,0.0,0
1070,1,2,108,197,22,334.7,9.5,819.2571429,8.095238095,-9.0,-5.0,-2.1394174,1.71095152,0.0,0
1071,1,4,132,112,76,164.7,8.2,963.7809524,462.9809524,-8.5,-2.75,-5.0371164,0.35196162,0.0,0
1072,1,2,110,209,23,3106.3,172.7,5771.846154,325.7637363,22.0,-24.75,25.1685134,0.30529572,0.0,0
1073,1,5,206,63,76,220.3,0.7,154.9333333,46.48888889,-28.0,1.0,-6.2427964,5e-08,0.0,0
1074,1,1,216,160,62,232.0,20.8,1071.552381,12.74285714,21.25,-3.25,11.7532006,-0.59671843,0.0,0
1075,1,4,109,67,9,98.3,3.7,124.1142857,1300.638095,-8.0,-1.5,-0.63516566,0.21631262,0.0,1
1076,0,4,110,4,85,1.2,0.0,6.714285714,9.285714286,-0.25,0.0,-0.149251162,0.0,0.0,0
1077,1,3,203,131,41,8.3,3.0,579.4952381,393.2571429,5.5,1.25,4.427902,0.40575618,0.0,0
1078,1,2,111,154,56,52.8,2.7,443.0285714,297.9238095,10.5,1.5,5.9196484,0.24664841,0.0,0
1079,1,3,108,90,60,70.3,3.5,1760.066667,85.55238095,15.5,-3.75,9.63754657,-0.92967575,0.0,0
1080,1,2,109,208,19,418.2,3.2,1530.638095,122.6952381,7.25,1.0,7.7159011,-0.1699583,0.0,0
1081,1,3,106,107,28,2.8,2.3,757.8571429,16.23809524,-2.0,-3.0,-0.4830874,0.13491311,0.0,0
1082,1,2,116,69,38,126.3,205.3,1246.171429,273.8380952,-6.75,-30.5,-4.84482236,-0.72386711,0.0,1
1083,0,2,202,63,26,45.0,23.3,705.7809524,475.7809524,-11.25,-8.0,-11.26267148,-1.17793395,0.0,1
1084,0,4,102,2,81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.002203988,0.0,0.0,0
1085,1,2,111,112,14,1662.2,585.0,4433.695238,373.2380952,22.25,-31.25,6.758694,-1.56979153,0.0,0
1086,1,6,102,220,55,495.2,5.3,6381.838095,59.78095238,26.5,-3.0,209.148531,-1.5314395,0.0,0
1087,1,2,208,90,76,115.3,4.7,1173.885714,377.9238095,-9.5,1.5,-5.47318975,-3.61373105,0.0,0
1088,0,6,107,125,75,70.0,3.8,214.8380952,3.838095238,-13.75,3.25,-19.4685767,1.71555081,0.0,0
1089,0,4,233,114,73,36.7,0.8,561.6666667,12.02857143,-6.5,-0.5,63.87357062,0.00574826,0.0,0
1090,0,2,101,54,52,207.7,147.3,282.4,80.44444444,-11.5,-25.5,-5.27871213,-13.29289226,0.0,0
1091,1,2,108,167,73,680.3,4.0,2217.638095,10.80952381,0.5,-1.25,-6.390026,-0.70908712,0.0,0
1092,1,2,112,126,70,209.7,22.2,193.9809524,266.9809524,-32.25,9.75,-22.2198123,4.29502764,0.0,0
1093,1,4,106,196,69,83.3,5.3,2169.838095,131.5428571,0.75,-0.75,2.3911115,0.39010522,0.0,0
1094,1,3,120,98,64,22.5,0.8,382.8285714,233.0952381,-2.5,-0.75,-2.5607285,-0.00120506,0.0,0
